token_id,speaker_id,human_correct,produced_tone_proxy,predicted_tone,probability_T1,probability_T2,probability_T3,probability_T4
00204420_05,02044,1,T4,T4,0.34713896319446724,0.18467419714787636,0.07497876335707275,0.3932080763005836
00204420_06,02044,1,T2,T1,0.41962147362557073,0.20572703087931923,0.07070066037931017,0.3039508351157998
00204420_08,02044,1,T4,T4,0.08470945656775716,0.22358431050503905,0.2533629526435656,0.4383432802836382
00204424_01,02044,1,T4,T4,0.09266807644639936,0.09501778236173021,0.11135165891507037,0.7009624822768001
00204424_03,02044,1,T1,T1,0.29976713732233556,0.28534086207236353,0.14372810310472764,0.27116389750057335
00204424_04,02044,1,T2,T1,0.3854790432308084,0.19002734651599476,0.14860057018156791,0.27589304007162896
00204426_00,02044,1,T4,T4,0.36530846533215344,0.14890489524915834,0.10511212514130125,0.3806745142773869
00204426_02,02044,1,T2,T3,0.001494662626151363,0.08156419377979189,0.6182491402127965,0.2986920033812604
00204426_03,02044,1,T4,T4,0.3578130865174409,0.1177907003665973,0.14545075821152084,0.3789454549044409
00204426_07,02044,1,T1,T1,0.377030902235117,0.3687648928705043,0.10880103900669767,0.14540316588768096
00204426_08,02044,1,T3,T1,0.4615794384742624,0.1322911581034803,0.1148343217173116,0.29129508170494567
00204426_09,02044,1,T3,T3,0.2138615175478488,0.20300820192715266,0.3214492470940341,0.2616810334309645
00204426_10,02044,1,T4,T1,0.42364999731967523,0.2242513341758353,0.07089313741636512,0.28120553108812435
00204428_00,02044,1,T4,T4,0.37547452608104226,0.10613604720052555,0.08946096311013267,0.42892846360829967
00204428_01,02044,1,T2,T4,0.20853164694222298,0.26252671949720174,0.22508512733875352,0.3038565062218217
00204428_02,02044,1,T4,T4,0.07699051659401941,0.11539571355196508,0.20936643745025804,0.5982473324037575
00204428_03,02044,1,T2,T2,0.21440403975917266,0.4363028018856092,0.2515887606545691,0.09770439770064902
00204428_04,02044,1,T3,T4,0.1170129282177187,0.18130974294762142,0.3413215995410974,0.36035572929356235
00204428_05,02044,1,T4,T4,0.04830641832326388,0.1521242233228668,0.29665577088274286,0.5029135874711265
00204429_02,02044,1,T4,T1,0.36870538922410295,0.1596009849655048,0.1417161939122781,0.3299774318981142
00204429_03,02044,1,T3,T4,0.1869808201267072,0.29699647147249786,0.18700098021129616,0.3290217281894988
00204429_04,02044,1,T1,T1,0.4271340251376537,0.2226370220478929,0.13782739610301775,0.21240155671143574
00204429_05,02044,1,T1,T4,0.3370179873462452,0.11708400525345267,0.08373387141900751,0.46216413598129463
00204429_07,02044,1,T2,T1,0.562917778661381,0.20124285805875994,0.057267357734582226,0.17857200554527672
00204429_10,02044,1,T4,T4,0.2534990334860388,0.12276118895000532,0.12439985391051576,0.49933992365344015
00204501_01,02045,1,T2,T4,0.3258363057937413,0.11831115518229623,0.17138753013262786,0.3844650088913346
00204501_05,02045,1,T1,T2,0.0811368580477648,0.43845897174576665,0.4300588809589311,0.05034528924753761
00204501_06,02045,1,T2,T3,0.00016330945176738562,0.4632733203509463,0.5363436205251692,0.00021974967211720977
00204501_07,02045,1,T4,T3,3.387464760327123e-10,0.1879232501216874,0.8120765094401382,2.4009942795117525e-07
00204507_02,02045,1,T4,T4,0.2918621601491196,0.11621154915158642,0.18185132057715686,0.41007497012213723
00204507_03,02045,1,T2,T4,0.2968886734361955,0.2852595636695232,0.11243429024015349,0.3054174726541278
00204507_04,02045,1,T4,T1,0.3373075282871697,0.1812790823630013,0.24845986918665397,0.23295352016317505
00204507_05,02045,1,T4,T1,0.3386223793865608,0.2067762335505339,0.2571668638150058,0.19743452324789948
00204507_06,02045,1,T1,T1,0.36776798640734126,0.27989459966269636,0.09292805697393197,0.2594093569560305
00204508_00,02045,1,T2,T1,0.3239818717315294,0.20179318591597864,0.2624627350430396,0.21176220730945236
00204508_02,02045,1,T4,T1,0.3616731434096044,0.3542931421655229,0.11710853593817162,0.16692517848670113
00204509_03,02045,1,T1,T1,0.39188004860006703,0.1795790396902392,0.23336902793470285,0.19517188377499092
00204511_01,02045,1,T1,T4,0.2559262724517569,0.11524738087305944,0.2332402790472139,0.3955860676279697
00204511_06,02045,1,T2,T2,0.3439638656211658,0.44238017777365035,0.1259966660324058,0.08765929057277813
00204511_07,02045,1,T4,T2,0.2876194277166437,0.38620760008023225,0.20487068548807144,0.12130228671505268
00204513_02,02045,1,T4,T1,0.34751884115454923,0.15950762954035866,0.233556838023908,0.2594166912811842
00204513_03,02045,1,T4,T1,0.32463200605201803,0.16071195308578293,0.24441012807678789,0.2702459127854111
00204513_06,02045,1,T1,T1,0.31709599606850414,0.15260585940910115,0.2632747150656944,0.26702342945670027
00204513_08,02045,1,T2,T3,0.1870501888129674,0.2354643699891691,0.36013091343813064,0.21735452775973288
00204513_10,02045,1,T4,T2,0.06113060924451086,0.3459167928202649,0.3171247478379813,0.2758278500972429
00204518_01,02045,1,T4,T1,0.378928579232809,0.14333801323306156,0.17484907418520337,0.3028843333489261
00204518_04,02045,1,T2,T1,0.30252753049153824,0.23238961884173423,0.27470514014474695,0.19037771052198063
00204518_06,02045,1,T1,T2,0.24429654132956286,0.36491647663331267,0.23912198146116578,0.1516650005759586
00204518_08,02045,1,T1,T2,0.2496696402394638,0.38371587095380816,0.18499931107852016,0.1816151777282078
00204518_10,02045,1,T2,T2,0.00813781368021557,0.5483263660050126,0.42309129120279476,0.020444529111976986
00204520_00,02045,1,T4,T1,0.42905146744410444,0.19915668770418826,0.046189932430065826,0.3256019124216414
00204520_03,02045,1,T1,T4,0.30418031932574835,0.12385916739834538,0.2205316733789424,0.3514288398969639
00204520_05,02045,1,T4,T1,0.5306766204289172,0.18645919770056427,0.09968010490710347,0.18318407696341515
00204520_06,02045,1,T2,T1,0.434232549522839,0.1896327018937015,0.0677577533432318,0.30837699524022755
00204520_08,02045,1,T4,T2,0.3055165252942214,0.3218599319313465,0.22865163978812264,0.14397190298630952
00204524_03,02045,1,T1,T2,0.19512040099696168,0.4790658925038353,0.19834334386139463,0.12747036263780834
00204524_04,02045,1,T2,T4,0.25437262080004547,0.27046085153371224,0.13703143155964315,0.3381350961065992
00204526_00,02045,1,T4,T2,0.08049730352124768,0.47553563710580615,0.40651848470721497,0.03744857466573129
00204526_02,02045,1,T2,T3,0.24277282184978466,0.2870990609802777,0.35876708164346943,0.11136103552646824
00204526_05,02045,1,T1,T3,0.22246310595956073,0.27263397035565645,0.35970380511394023,0.14519911857084256
00204526_07,02045,1,T1,T2,0.26284641780964646,0.448274941487344,0.20130034669582944,0.08757829400718027
00204526_08,02045,1,T3,T3,0.17573078178438356,0.29040983076267085,0.4139667485955859,0.11989263885735985
00204526_09,02045,1,T3,T3,0.2167755544457951,0.21026322447770043,0.38697029886575285,0.1859909222107516
00204528_00,02045,1,T4,T2,0.13394044018108286,0.5421685079742231,0.2816111828214081,0.0422798690232858
00204528_03,02045,1,T2,T1,0.29157856380696406,0.2788690201369575,0.2636479313373831,0.16590448471869523
00204528_04,02045,1,T3,T3,0.29252586195331676,0.17946233433471676,0.294159155448574,0.2338526482633925
00204528_05,02045,1,T4,T2,0.17357053528522606,0.3981189478627887,0.31485462932652997,0.11345588752545538
00204528_07,02045,1,T3,T3,0.07522890810137983,0.2624839170138004,0.532361437546174,0.12992573733864576
00204529_02,02045,1,T4,T3,0.18686620037735857,0.28280950796885934,0.4133712887199958,0.11695300293378638
00204529_03,02045,1,T3,T3,0.17268459493332725,0.21949118002913512,0.43581626784836375,0.17200795718917397
00204529_04,02045,1,T1,T1,0.41083635165134186,0.21038118582996593,0.06364388321685265,0.3151385793018396
00204529_05,02045,1,T1,T1,0.43068509429413226,0.2230147765433877,0.047737835934559866,0.2985622932279201
00204529_07,02045,1,T2,T3,0.009919589034263493,0.4010607412991327,0.5856681680647318,0.0033515016018719453
00204529_08,02045,1,T3,T2,0.1921769404040978,0.44177657107546475,0.2519555806624639,0.11409090785797375
00204529_10,02045,1,T4,T2,0.15118117434987774,0.37871624008676896,0.3355051850282631,0.13459740053509023
00204601_01,02046,1,T2,T4,0.1278385232792777,0.12249095532549553,0.22515073622742582,0.5245197851678008
00204601_03,02046,1,T4,T1,0.4586126315799796,0.08179195861134264,0.08698489790774688,0.37261051190093086
00204601_05,02046,1,T1,T1,0.4344167646425042,0.22231915961389367,0.09650304959366579,0.24676102614993622
00204601_06,02046,1,T2,T3,0.1164200919974124,0.37987294525311843,0.42517045417164084,0.07853650857782836
00204601_07,02046,1,T4,T4,0.29098703342931587,0.19159857454823856,0.17977267527442498,0.33764171674802057
00204601_09,02046,1,T1,T1,0.44374459602654837,0.2055442957421519,0.10882078800952251,0.24189032022177728
00204601_10,02046,1,T2,T2,0.17209382254484162,0.4818647117569304,0.18499090433535367,0.16105056136287432
00204607_02,02046,1,T4,T1,0.3969064077878161,0.10269494143825096,0.1063482255406618,0.39405042523327116
00204607_03,02046,1,T2,T1,0.42608145965639493,0.17130647476751606,0.05238960333316188,0.350222462242927
00204607_04,02046,1,T4,T4,0.1328143539229698,0.07616034385681833,0.14306492045103217,0.6479603817691797
00204607_05,02046,1,T4,T4,0.4195395601725793,0.0522277378069391,0.04597749896937327,0.48225520305110825
00204608_02,02046,1,T4,T1,0.3116141746867618,0.2541530451071139,0.14559758475800405,0.28863519544812033
00204608_04,02046,1,T3,T1,0.4014468351173937,0.23517999504684323,0.14589705932732838,0.2174761105084348
00204608_05,02046,1,T4,T4,0.2698924087210272,0.14004153702831817,0.16567625212602088,0.4243898021246339
00204608_07,02046,1,T2,T2,0.23443041200260947,0.3128151088550055,0.29985004938665477,0.15290442975573018
00204609_03,02046,1,T1,T1,0.6010660940024705,0.09469405046734769,0.07958073275242314,0.22465912277775865
00204609_10,02046,1,T4,T1,0.49567217387674994,0.14984044059267854,0.0845287101573245,0.2699586753732471
00204609_11,02046,1,T4,T1,0.5028017383175675,0.1375120625928028,0.07331758370516099,0.2863686153844688
00204611_06,02046,1,T2,T3,0.02164751880707948,0.4474714311054906,0.5209821571860737,0.00989889290135623
00204611_07,02046,1,T4,T4,0.2516248572732018,0.15028165020082945,0.12691332668889768,0.4711801658370711
00204611_08,02046,1,T3,T2,0.24198756483691294,0.3530020814764252,0.27509026077728926,0.12992009290937243
00204611_10,02046,1,T2,T2,0.10054498794235557,0.4111152690134952,0.22363662400028472,0.26470311904386445
00204611_11,02046,1,T4,T4,0.07171809267395003,1.0566490939424442e-05,1.0366114694226724e-05,0.9282609747204164
00204613_02,02046,1,T4,T1,0.5686437259464886,0.08425312693014841,0.04001304203672529,0.30709010508663775
00204613_03,02046,1,T4,T1,0.4819494779281672,0.09927011323537925,0.07414692724703908,0.3446334815894145
00204613_06,02046,1,T1,T4,0.22563778591967001,0.21570990200730125,0.24347649591618867,0.31517581615684015
00204613_08,02046,1,T2,T2,0.2711138961877614,0.3440772524933986,0.279553662050874,0.10525518926796602
00204613_10,02046,1,T4,T4,2.3508345257060994e-05,0.0013868058290798285,0.48733968112089776,0.5112500047047654
00204618_01,02046,1,T4,T4,0.3738039081056653,0.06902289692577188,0.07399984936115227,0.48317334560741065
00204618_02,02046,1,T1,T4,0.3073624880110776,0.16522429265828095,0.050733176781862115,0.47668004254877944
00204618_03,02046,1,T1,T1,0.4359910543077755,0.07834169979242739,0.08333128590934727,0.4023359599904499
00204618_04,02046,1,T2,T3,0.22391336108839113,0.21741305471820022,0.3335198890035071,0.2251536951899015
00204618_06,02046,1,T1,T1,0.4573563310398926,0.18645342498168477,0.09701313111285431,0.25917711286556827
00204618_08,02046,1,T1,T1,0.4549617173292801,0.12974933734219393,0.07620633928316475,0.33908260604536117
00204618_10,02046,1,T2,T2,0.2577843825031193,0.33191578373331926,0.17573823153134455,0.23456160223221695
00204620_00,02046,1,T4,T1,0.4225852017162109,0.1078300887422857,0.071438811857592,0.39814589768391156
00204620_03,02046,1,T1,T1,0.5493570278489323,0.07978491064254031,0.07466453992465429,0.2961935215838731
00204620_08,02046,1,T4,T4,0.3892431118966397,0.08277473429035888,0.1035226893116927,0.4244594645013087
00204624_01,02046,1,T4,T1,0.3777382342270601,0.15872100987620233,0.12203262754776742,0.3415081283489701
00204624_04,02046,1,T2,T4,0.32179689074978335,0.21727067689162793,0.10996848394229032,0.35096394841629835
00204626_00,02046,1,T4,T1,0.3019594366971156,0.2638364461412585,0.16857382454234307,0.2656302926192828
00204626_02,02046,1,T2,T1,0.2920652825002795,0.2535175882541587,0.26927618648043,0.1851409427651318
00204626_04,02046,1,T4,T4,0.2607185037483387,0.19468126194373048,0.1806634699083331,0.3639367643995978
00204626_06,02046,1,T4,T2,0.2808344198905566,0.2989927473672631,0.2868098930850508,0.13336293965712948
00204626_07,02046,1,T1,T1,0.48706964897013183,0.22549484329444788,0.08668755282762954,0.2007479549077906
00204626_08,02046,1,T3,T2,0.2404063254935868,0.48858227870520726,0.21040723950731183,0.06060415629389405
00204626_09,02046,1,T3,T4,0.3113839986412464,0.14925611969988034,0.20776978648590655,0.3315900951729667
00204628_00,02046,1,T4,T4,0.3885586518648863,0.15059597421126977,0.06099048647910833,0.3998548874447357
00204628_01,02046,1,T2,T1,0.3721980486275627,0.1642569205232851,0.2754721603965029,0.18807287045264937
00204628_04,02046,1,T3,T1,0.3952870641765854,0.12186407219636752,0.15722460823353918,0.32562425539350787
00204628_05,02046,1,T4,T4,0.3523853463528407,0.1557901799343108,0.12443335499161738,0.36739111872123115
00204628_07,02046,1,T3,T2,0.32925723411636504,0.36104410366468165,0.19789745371736847,0.11180120850158493
00204629_02,02046,1,T4,T4,0.31113254237171345,0.13793338961184615,0.13777077451995193,0.41316329349648845
00204629_04,02046,1,T1,T2,0.09956657627709059,0.4796801831643049,0.13348197644285764,0.2872712641157468
00204629_05,02046,1,T1,T1,0.38763325109440155,0.18542446606684257,0.05041791753268781,0.37652436530606803
00204629_07,02046,1,T2,T4,0.14918935231996094,0.14828535733769754,0.10977762772608503,0.5927476626162566
00204629_08,02046,1,T3,T2,0.2951556909423097,0.32339908970597797,0.2052188788434852,0.17622634050822705
00204629_10,02046,1,T4,T4,0.34899636470328776,0.11833294709757076,0.06722152002182143,0.46544916817731996
